Smiles,CYP1A2,CYP2A6,CYP2B6,CYP2C8,CYP2C9,CYP2C19,CYP2D6,CYP2E1,CYP3A4,St_smi,stratify_col
S=C1N(c2cc(C(F)(F)F)c(C#N)cc2)C(=O)C(C)(C)N1c1cc(F)c(C(O)=NC)cc1,,,,,1.0,,,,1.0,CN=C(O)c1ccc(N2C(=S)N(c3ccc(C#N)c(C(F)(F)F)c3)C(=O)C2(C)C)cc1F,2.0
Cc1cc2ccccc2c2ccc3ccccc3c12,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,Cc1cc2ccccc2c2ccc3ccccc3c12,4.0
Clc1ccc([C@H](CCN(C)C)c2ncccc2)cc1,,,,,,,,,1.0,CN(C)CCC(c1ccc(Cl)cc1)c1ccccn1,1.0
Clc1cc2C(c3ccccc3)=NCC(=O)N(CC3CC3)c2cc1,,,,,,,,,1.0,O=C1CN=C(c2ccccc2)c2cc(Cl)ccc2N1CC1CC1,1.0
COc1ccc2[nH]cc(CCN(C)C)c2c1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,COc1ccc2[nH]cc(CCN(C)C)c2c1,1.0
O(CCOc1ccc(C(CC(C)(C)C)(C)C)cc1)CC[N+](Cc1ccccc1)(C)C,,,,,,1.0,1.0,,,CC(C)(C)CC(C)(C)c1ccc(OCCOCC[N+](C)(C)Cc2ccccc2)cc1,2.0
O(C(O)=N)CC(COC(O)=N)(CCC)C,,,,,,1.0,1.0,,,CCCC(C)(COC(=N)O)COC(=N)O,2.0
O(CC1OC(O)=NC1)c1cc(C)cc(C)c1,1.0,,,,,,,,1.0,Cc1cc(C)cc(OCC2CN=C(O)O2)c1,2.0
CN(C)CCCN1c2ccccc2CCc2ccccc21,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,CN(C)CCCN1c2ccccc2CCc2ccccc21,6.0
Cc1cccc(C)c1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Cc1cccc(C)c1,2.0
O[C@@H]1[C@@H]2Oc3c(O)ccc4c3[C@@]32[C@H]([C@H](N(C)CC3)C4)C=C1,,,,,,,,,1.0,CN1CCC23c4c5ccc(O)c4OC2C(O)C=CC3C1C5,1.0
c1ccc(COc2ccc3cccnc3c2)cc1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,c1ccc(COc2ccc3cccnc3c2)cc1,2.0
[O:1]=[C:2]([NH2:3])[CH2:4][S:5](=[O:6])[CH:7]([c:8]1[cH:9][cH:10][cH:11][cH:12][cH:13]1)[c:14]2[cH:15][cH:16][cH:17][cH:18][cH:19]2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,NC(=O)C[S+]([O-])C(c1ccccc1)c1ccccc1,1.0
COc1cc(Br)c2oc(C3CCNCC3)cc2c1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,COc1cc(Br)c2oc(C3CCNCC3)cc2c1,1.0
S(=O)(=O)(Nc1ccc(OCCN(CCc2ccc(NS(=O)(=O)C)cc2)C)cc1)C,,,,,,,,,1.0,CN(CCOc1ccc(NS(C)(=O)=O)cc1)CCc1ccc(NS(C)(=O)=O)cc1,1.0
Brc1cnc(OCCOC2=C(c3ccc(Br)cc3)C(=NS(=O)(=O)NCCC)N=CN2)nc1,,,,,,1.0,1.0,,1.0,CCCNS(=O)(=O)N=c1nc[nH]c(OCCOc2ncc(Br)cn2)c1-c1ccc(Br)cc1,3.0
CCN(CC)CCC[C@@H](C)Nc1c2ccc(Cl)cc2nc2ccc(OC)cc12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,CCN(CC)CCCC(C)Nc1c2ccc(Cl)cc2nc2ccc(OC)cc12,1.0
CN1C(=O)CC(=O)N(c2ccccc2)c2cc(Cl)ccc21,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,CN1C(=O)CC(=O)N(c2ccccc2)c2cc(Cl)ccc21,7.0
CC1C(O)C[C@]2(C)C(O)C[C@]3(C)C(=CCC4[C@]5(C)CCC(O)C(C)(C)C5CC[C@@]43C)C2C1C,,,,,,,,,0.0,CC1C(O)CC2(C)C(O)CC3(C)C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1C,0.0
COc1ccc([C@@H](CN(C)C)C2(O)CCCCC2)cc1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,COc1ccc(C(CN(C)C)C2(O)CCCCC2)cc1,4.0
S(C(=O)[C@@]1(OC(=O)CC)[C@H](C)C[C@@H]2[C@]1(C)C[C@H](O)[C@]1(F)[C@]3(C)C([C@@H](F)C[C@@H]21)=CC(=O)C=C3)CF,,,,,,,,,1.0,CCC(=O)OC1(C(=O)SCF)C(C)CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,1.0
C=C(C)C1CC[C@](C)(O)C2CCC(C)C2C1,,,,,,,,,0.0,C=C(C)C1CCC(C)(O)C2CCC(C)C2C1,0.0
CC1=C2CC(C)(C)CC2C(O)C2=C(C1)C(=O)OC2O,,,,,,,,,0.0,CC1=C2CC(C)(C)CC2C(O)C2=C(C1)C(=O)OC2O,0.0
Fc1c(COc2cc3c(cc(CC4C(O)=NC(=O)S4)cc3)cc2)cccc1,,,,,,,,,1.0,O=C1N=C(O)C(Cc2ccc3cc(OCc4ccccc4F)ccc3c2)S1,1.0
O=C(OCC)C=1n2c3c(c4c2[C@@H]2[C@](CC)(C=1)CCCN2CC4)cccc3,,,,,,,,,1.0,CCOC(=O)C1=CC2(CC)CCCN3CCc4c(n1c1ccccc41)C32,1.0
O=C1[C@H](C(C)C)N2C(=O)[C@@](N=C(O)[C@H]3CN(C)[C@H]4[C@@H](c5c6c([nH]cc6C4)ccc5)C3)(C(C)C)O[C@@]2(O)[C@H]2N1CCC2,,,,,,,,,1.0,CC(C)C1C(=O)N2CCCC2C2(O)OC(N=C(O)C3CC4c5cccc6[nH]cc(c56)CC4N(C)C3)(C(C)C)C(=O)N12,1.0
S=P(N1CC1)(N1CC1)N1CC1,,,,,,,,,1.0,S=P(N1CC1)(N1CC1)N1CC1,1.0
COc1cc(C[C@@](O)(C(=O)O)C(O)C(=O)O)ccc1O,,,,,,,,,0.0,COc1cc(CC(O)(C(=O)O)C(O)C(=O)O)ccc1O,0.0
O=C(NC1CC1)C(=O)[C@@H](N=C(O)[C@H]1N(C(=O)[C@@H](N=C(O)[C@@H](N=C(O)c2nccnc2)C2CCCCC2)C(C)(C)C)C[C@H]2[C@@H]1CCC2)CCC,,,,,,,,,1.0,CCCC(N=C(O)C1C2CCCC2CN1C(=O)C(N=C(O)C(N=C(O)c1cnccn1)C1CCCCC1)C(C)(C)C)C(=O)C(=O)NC1CC1,1.0
O(C(O)=NC(C)C)CC(COC(O)=N)(CCC)C,,,,,,1.0,1.0,,,CCCC(C)(COC(=N)O)COC(O)=NC(C)C,2.0
Clc1c(C(F)(F)F)cc(N=C(O)Nc2ccc(Oc3cc(C(=O)NC)ncc3)cc2)cc1,1.0,,,,,,,,1.0,CNC(=O)c1cc(Oc2ccc(NC(O)=Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,2.0
CCCN(CCC)CCc1ccc(OC)c(OCCc2ccccc2)c1,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,CCCN(CCC)CCc1ccc(OC)c(OCCc2ccccc2)c1,5.0
C=C[C@@H]1CC=CCC1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,C=CC1CC=CCC1,2.0
Cc1c(F)c(N)c2c(=O)cc(-c3ccc(NO)c(F)c3)oc2c1F,1.0,,,,1.0,1.0,,,,Cc1c(F)c(N)c2c(=O)cc(-c3ccc(NO)c(F)c3)oc2c1F,3.0
[O:1]=[C:2]([O:3][CH2:4][CH:5]([c:6]1[cH:7][cH:8][cH:9][cH:10][cH:11]1)[CH2:12][O:13][C:14](=[O:15])[NH2:16])[NH2:17],0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,NC(=O)OCC(COC(N)=O)c1ccccc1,1.0
Clc1c(C(F)(F)F)cc(N=C(O)Nc2c(F)cc(Oc3cc(C(=O)NC)ncc3)cc2)cc1,,,,,,,,,1.0,CNC(=O)c1cc(Oc2ccc(NC(O)=Nc3ccc(Cl)c(C(F)(F)F)c3)c(F)c2)ccn1,1.0
CC(C)[C@]12CC(=O)[C@H](C)[C@H]1C2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,CC1C(=O)CC2(C(C)C)CC12,1.0
CCCCCCC1CCC(CCCCCCCC(=O)O)O1,,,,,,,,,0.0,CCCCCCC1CCC(CCCCCCCC(=O)O)O1,0.0
COC(=O)O[C@@]12CO[C@@H]1C[C@H](O)[C@@]1(C)C(=O)[C@H](OC(C)=O)C3=C(C)[C@@H](OC(=O)C(O)[C@@H](NC(=O)OC(C)(C)C)C(C)(C)C)C[C@@](O)([C@@H](OC(=O)c4ccccc4)[C@H]21)C3(C)C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,COC(=O)OC12COC1CC(O)C1(C)C(=O)C(OC(C)=O)C3=C(C)C(OC(=O)C(O)C(NC(=O)OC(C)(C)C)C(C)(C)C)CC(O)(C(OC(=O)c4ccccc4)C21)C3(C)C,1.0
Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2,1.0
C=C(C)C1CCC(C)[C@]23CCC(C)[C@@]2(C1)O3,,,,,,,,,0.0,C=C(C)C1CCC(C)C23CCC(C)C2(C1)O3,0.0
NC(Cc1cnc[nH]1)C(=O)NC(Cc1ccccc1)C(=O)O,,,,,,,,,0.0,NC(Cc1cnc[nH]1)C(=O)NC(Cc1ccccc1)C(=O)O,0.0
O=C1N([C@@H]2O[C@H](CO)[C@@H](N=[N+]=[N-])C2)C=C(C)C(O)=N1,,,,,1.0,,,,1.0,Cc1cn(C2CC(N=[N+]=[N-])C(CO)O2)c(=O)nc1O,2.0
Clc1ccc(Cl)c(-c2cc(Cl)c(Cl)cc2Cl)c1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Clc1ccc(Cl)c(-c2cc(Cl)c(Cl)cc2Cl)c1,2.0
S(=O)(=O)(N=C(O)c1cc(OC)c(Cc2c3c(n(C)c2)ccc(N=C(OC2CCCC2)O)c3)cc1)c1c(C)cccc1,,,,,1.0,,,,,COc1cc(C(O)=NS(=O)(=O)c2ccccc2C)ccc1Cc1cn(C)c2ccc(N=C(O)OC3CCCC3)cc12,1.0
[O:1]=[c:2]1[c:3]([c:4]([n:5]([n:6]1-[c:7]2[cH:8][cH:9][cH:10][cH:11][cH:12]2)[CH3:13])[CH3:14])[N:15]([CH3:16])[CH3:17],1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,Cc1c(N(C)C)c(=O)n(-c2ccccc2)n1C,4.0
C[C@H]1O[C@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@@]5(C)[C@H](CC[C@@H]6[C@@H]5CC[C@]5(C)[C@@H](C7=CC(=O)OC7)CC[C@]65O)C4)O[C@@H]3C)O[C@@H]2C)C[C@H](O)[C@@H]1O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,CC1OC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CCC5(C)C(C7=CC(=O)OC7)CCC65O)C4)OC3C)OC2C)CC(O)C1O,1.0
C=C(C)C1CCC(=C)C(CCC2C(C)=CCC(C(=C)C)[C@]2(C)CCC(=O)O)[C@@]1(C)CCC(=O)O,,,,,,,,,0.0,C=C(C)C1CCC(=C)C(CCC2C(C)=CCC(C(=C)C)C2(C)CCC(=O)O)C1(C)CCC(=O)O,0.0
COC(=O)C1=C(C)NC(C)=C(C(=O)O[C@H]2CCN(Cc3ccccc3)C2)[C@H]1c1cccc([N+](=O)[O-])c1,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,COC(=O)C1=C(C)NC(C)=C(C(=O)OC2CCN(Cc3ccccc3)C2)C1c1cccc([N+](=O)[O-])c1,4.0
[OH:1][CH:2]1[CH2:3][CH:4]([CH3:5])[CH2:6][CH2:7][CH:8]1[CH:9]([CH3:10])[CH3:11],0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC1CCC(C(C)C)C(O)C1,1.0
[O:1]=[C:2]1[O:3][C:4]([CH3:5])([CH2:6][O:7][c:8]2[cH:9][cH:10][c:11]([cH:12][cH:13]2)[N:14]3[CH2:15][CH2:16][CH:17]([O:18][c:19]4[cH:20][cH:21][c:22]([O:23][C:24]([F:25])([F:26])[F:27])[cH:28][cH:29]4)[CH2:30][CH2:31]3)[CH:32]([OH:33])[NH:34]1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,CC1(COc2ccc(N3CCC(Oc4ccc(OC(F)(F)F)cc4)CC3)cc2)OC(=O)NC1O,1.0
O=C1C=C2[C@@](C)([C@@H]3[C@H]([C@H]4[C@@](C)(OC(=O)CC4)CC3)CC2)C=C1,0.0,,,,,,,,,CC12CCC3C(CCC4=CC(=O)C=CC43C)C1CCC(=O)O2,0.0
COc1ccc([N+](=O)[O-])cc1,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,COc1ccc([N+](=O)[O-])cc1,7.0
O([C@@H]1[C@@H](C)[C@H](O[C@@H]2O[C@@H](C)[C@H](O)[C@@](OC)(C)C2)[C@@H](C)C(=O)O[C@H](CC)[C@](O)(C)[C@H](O)[C@@H](C)N(C)C[C@H](C)C[C@]1(O)C)[C@H]1[C@H](O)[C@@H](N(C)C)C[C@@H](C)O1,,,,,,,,,1.0,CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(O)CC(C)CN(C)C(C)C(O)C1(C)O,1.0
CN(C)CCO[C@]1(c2ccccc2)C[C@H]2CC[C@]1(C)C2(C)C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,CN(C)CCOC1(c2ccccc2)CC2CCC1(C)C2(C)C,1.0
O=C(O)CCC(=O)OC1C(OC(=O)/C=C/c2ccc(O)c(O)c2)CC(O)(C(=O)O)CC1OC(=O)/C=C/c1ccc(O)c(O)c1,,,,,,,,,0.0,O=C(O)CCC(=O)OC1C(OC(=O)C=Cc2ccc(O)c(O)c2)CC(O)(C(=O)O)CC1OC(=O)C=Cc1ccc(O)c(O)c1,0.0
COc1ccc2[nH]c([S@@](=O)Cc3ncc(C)c(OC)c3C)nc2c1,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,COc1ccc2[nH]c([S+]([O-])Cc3ncc(C)c(OC)c3C)nc2c1,5.0
O=S(=O)(Nc1ccc(CCNC[C@H](O)c2cccnc2)cc1)c1ccc(C2=NC(c3ccc(C(F)(F)F)cc3)=CC2)cc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,O=S(=O)(Nc1ccc(CCNCC(O)c2cccnc2)cc1)c1ccc(C2=NC(c3ccc(C(F)(F)F)cc3)=CC2)cc1,1.0
[O:1]=[C:2]1[N:3]([c:4]2[cH:5][cH:6][c:7]([OH:8])[cH:9][cH:10]2)[c:11]3[cH:12][c:13]([Cl:14])[cH:15][cH:16][c:17]3[N:18]([C:19](=[O:20])[CH2:21]1)[CH3:22],0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,CN1C(=O)CC(=O)N(c2ccc(O)cc2)c2cc(Cl)ccc21,3.0
CC(C)=CCCC(C)CCOC1OC(CO)C(O)C(O)C1OC1OC(CO)C(O)C(O)C1O,,,,,,,,,0.0,CC(C)=CCCC(C)CCOC1OC(CO)C(O)C(O)C1OC1OC(CO)C(O)C(O)C1O,0.0
COc1ccc2nc3ccc(=O)cc-3oc2c1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,COc1ccc2nc3ccc(=O)cc-3oc2c1,2.0
Clc1cc(OC=2C(=O)N(Cc3n(C)c(O)nn3)C=CC=2C(F)(F)F)cc(C#N)c1,,,,,,,,,1.0,Cn1c(O)nnc1Cn1ccc(C(F)(F)F)c(Oc2cc(Cl)cc(C#N)c2)c1=O,1.0
Clc1c(-n2c(c(C)c(C(O)=NN3CCCCC3)n2)-c2ccc(Cl)cc2)ccc(Cl)c1,,,,,,,,,1.0,Cc1c(C(O)=NN2CCCCC2)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(Cl)cc1,1.0
Clc1cc2c(C3CCN(CCN4C(O)=NCC4)CC3)cn(-c3ccc(F)cc3)c2cc1,,,,,,,,,1.0,OC1=NCCN1CCN1CCC(c2cn(-c3ccc(F)cc3)c3ccc(Cl)cc23)CC1,1.0
C=C(C(CC=C(C)C)OC(=O)/C(C)=C\C)C1C(OC(C)=O)C(=O)[C@]2(C)OC2C1O,,,,,,,,,0.0,C=C(C(CC=C(C)C)OC(=O)C(C)=CC)C1C(OC(C)=O)C(=O)C2(C)OC2C1O,0.0
[cH:1]1[cH:2][cH:3][c:4]([CH:7]([O:8][CH2:9][CH2:10][NH:11][CH3:12])[c:13]2[cH:14][cH:15][cH:16][cH:17][cH:18]2)[cH:5][cH:6]1,1.0,,,,1.0,1.0,1.0,,,CNCCOC(c1ccccc1)c1ccccc1,4.0
ClC(Cl)=CC1C(C)(C)C1C(=O)OC(C#N)c1cc(Oc2ccccc2)ccc1,1.0,,,,,,,,,CC1(C)C(C=C(Cl)Cl)C1C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1,1.0
O=C(O)C1=C(C)CS[C@@H]2[C@H](N=C(O)[C@H](N)c3ccccc3)C(=O)N12,,,,,,,,,1.0,CC1=C(C(=O)O)N2C(=O)C(N=C(O)C(N)c3ccccc3)C2SC1,1.0
[N:1]#[C:2][N:3]=[C:4]([NH:5][CH3:6])[NH:7][CH2:8][CH2:9][S:10][CH2:11][c:12]1[n:13][cH:14][nH:15][c:16]1[CH3:17],1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CNC(=NC#N)NCCSCc1nc[nH]c1C,1.0
CC[C@H](C)n1ncn(-c2ccc(N3CCN(c4ccc(OC[C@@H]5CO[C@@](Cn6cncn6)(c6ccc(Cl)cc6Cl)O5)cc4)CC3)cc2)c1=O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,CCC(C)n1ncn(-c2ccc(N3CCN(c4ccc(OCC5COC(Cn6cncn6)(c6ccc(Cl)cc6Cl)O5)cc4)CC3)cc2)c1=O,1.0
COc1c2ccoc2cc2oc(=O)ccc12,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COc1c2ccoc2cc2oc(=O)ccc12,1.0
CCCCCCCCCCCCC/C=C/C(O)C(COC1OC(CO)C(OC2OC(CO)C(OC3OC(CO)C(O)C(OC4OC(CO)C(O)C(O)C4O)C3CC(C)=O)C(O[C@@]3(C(=O)O)CC(O)C(NC(C)=O)C(C(O)C(O)CO)O3)C2O)C(O)C1O)NC(=O)CCCCCCCCCCCCCCCCCCCCCC,,,,,,,,,0.0,CCCCCCCCCCCCCC=CC(O)C(COC1OC(CO)C(OC2OC(CO)C(OC3OC(CO)C(O)C(OC4OC(CO)C(O)C(O)C4O)C3CC(C)=O)C(OC3(C(=O)O)CC(O)C(NC(C)=O)C(C(O)C(O)CO)O3)C2O)C(O)C1O)NC(=O)CCCCCCCCCCCCCCCCCCCCCC,0.0
Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCC[C@@H]2O,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2O,1.0
CC(C)C1=CC2=CC3OC(=O)[C@]4(CCCC(C)(C)C34)C2=C(O)C1=O,,,,,,,,,0.0,CC(C)C1=CC2=CC3OC(=O)C4(CCCC(C)(C)C34)C2=C(O)C1=O,0.0
CCCCCOc1ccc2nc3ccc(=O)cc-3oc2c1,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,CCCCCOc1ccc2nc3ccc(=O)cc-3oc2c1,4.0
Fc1c([C@](O)([C@@H](C)c2scc(-c3ccc(C#N)cc3)n2)Cn2ncnc2)cc(F)cc1,,,,,,,,,1.0,CC(c1nc(-c2ccc(C#N)cc2)cs1)C(O)(Cn1cncn1)c1cc(F)ccc1F,1.0
[Cl:1][c:2]1[cH:3][cH:4][c:5]2[O:6][c:7]3[cH:8][cH:9][cH:10][cH:11][c:12]3[CH:13]4[CH2:14][N:15]([CH3:16])[CH2:17][CH:18]4[c:19]2[cH:20]1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,CN1CC2c3ccccc3Oc3ccc(Cl)cc3C2C1,3.0
NC(N)=N/N=C/c1c(Cl)cccc1Cl,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NC(N)=NN=Cc1c(Cl)cccc1Cl,1.0
F[C@]12[C@@H](O)C[C@]3(C)[C@@](O)(C(=O)CO)C(=C)C[C@H]3[C@@H]1CCC=1[C@]2(C)C=CC(=O)C=1,,,,,,,,,1.0,C=C1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CO,1.0
C=C(CCC=C(C)C)C1CCC=C(CCC=C(C)C)C1,,,,,,,,,0.0,C=C(CCC=C(C)C)C1CCC=C(CCC=C(C)C)C1,0.0
S(=O)(=O)(OCCCCOS(=O)(=O)C)C,,,,,,,,,1.0,CS(=O)(=O)OCCCCOS(C)(=O)=O,1.0
O=c1ccc2ccccc2o1,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,O=c1ccc2ccccc2o1,5.0
O=[N+]([O-])c1c(C2C(C(=O)OCC(C)C)=C(C)NC(C)=C2C(=O)OC)cccc1,,,,,,,,,1.0,COC(=O)C1=C(C)NC(C)=C(C(=O)OCC(C)C)C1c1ccccc1[N+](=O)[O-],1.0
Cc1c2ccccc2nc2c1ccc1ccccc12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Cc1c2ccccc2nc2c1ccc1ccccc12,2.0
[nH:1]1[c:2]([S@:10](=[O:11])[CH2:12][c:13]2[n:14][c:15]([CH3:16])[cH:17][c:18]([O:19][CH2:20][C:21]([F:22])([F:23])[F:24])[c:25]2[CH3:26])[n:3][c:4]2[cH:5][cH:6][cH:7][cH:8][c:9]12,,,,,1.0,1.0,,,1.0,Cc1cc(OCC(F)(F)F)c(C)c(C[S+]([O-])c2nc3ccccc3[nH]2)n1,3.0
O=C1N(Cc2c(C#N)cccc2)C(N2C[C@H](N)CCC2)=CC(=O)N1C,,,,,,,,,1.0,Cn1c(=O)cc(N2CCCC(N)C2)n(Cc2ccccc2C#N)c1=O,1.0
O=C(O)[C@H]1C(C)(C)S[C@@H]2[C@H](N=C(O)[C@H](N)c3ccc(O)cc3)C(=O)N12,,,,,,1.0,1.0,,,CC1(C)SC2C(N=C(O)C(N)c3ccc(O)cc3)C(=O)N2C1C(=O)O,2.0
N#C/C=C/c1cc(C)c(N=C2NC(Nc3ccc(C#N)cc3)=NC=C2)c(C)c1,,,,,,1.0,1.0,,1.0,Cc1cc(C=CC#N)cc(C)c1N=c1ccnc(Nc2ccc(C#N)cc2)[nH]1,3.0
Cc1ccc(O)cc1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,Cc1ccc(O)cc1,4.0
CCN(CC)CC(=O)Nc1c(C)cccc1C,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,CCN(CC)CC(=O)Nc1c(C)cccc1C,7.0
O(CCOC)C[C@H]1O[C@@H]2[C@@H](C)[C@H]([C@H](C)C[C@](O)(C)[C@H](O[C@H]3[C@H](O)[C@@H](N(C)C)C[C@@H](C)O3)[C@@H](C)[C@H](O[C@@H]3O[C@@H](C)[C@H](O)[C@@](OC)(C)C3)[C@@H](C)C(=O)O[C@H](CC)[C@]2(O)C)N1,,,,,,,,,1.0,CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(O)CC(C)C2NC(COCCOC)OC(C2C)C1(C)O,1.0
CC[C@@H](C(=O)c1ccc(C)cc1)N1CCCC1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,CCC(C(=O)c1ccc(C)cc1)N1CCCC1,3.0
Oc1ncnc2[nH]cnc12,1.0,,,,,,,,,Oc1ncnc2[nH]cnc12,1.0
COC(=O)[C@@H](c1ccccc1Cl)N1CCc2sccc2C1,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,COC(=O)C(c1ccccc1Cl)N1CCc2sccc2C1,7.0
CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)O,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,CCCCCC=CCC=CCC=CCC=CCCCC(=O)O,9.0
CC(C)CC(NC(=O)C(N)CC(N)=O)C(=O)O,,,,,,,,,0.0,CC(C)CC(NC(=O)C(N)CC(N)=O)C(=O)O,0.0
CCC1O[C@@]2(C)OCCC1O2,,,,,,,,,0.0,CCC1OC2(C)OCCC1O2,0.0
O=C(O[C@H]1[C@@H](C)[C@@H](C)OC(=O)[C@H](C)[C@@H](O[C@@H]2O[C@@H](C)[C@H](OC(=O)C)[C@@H](OC)C2)[C@H](C)[C@@H](O[C@H]2[C@H](OC(=O)C)[C@@H](N(C)C)C[C@@H](C)O2)[C@@H](C)C[C@@]2(C(=O)[C@@H]1C)OC2)C,,,,,,,,,1.0,COC1CC(OC2C(C)C(=O)OC(C)C(C)C(OC(C)=O)C(C)C(=O)C3(CO3)CC(C)C(OC3OC(C)CC(N(C)C)C3OC(C)=O)C2C)OC(C)C1OC(C)=O,1.0
CCc1cccc(C)c1N(C(=O)CCl)[C@@H](C)COC,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,CCc1cccc(C)c1N(C(=O)CCl)C(C)COC,2.0
CC1CC[C@@]2(OC1)OC1CC3C4CCC5CC(=O)CC[C@@]5(C)C4CC[C@@]3(C)C1C2C,,,,,,,,,0.0,CC1CCC2(OC1)OC1CC3C4CCC5CC(=O)CCC5(C)C4CCC3(C)C1C2C,0.0
CCC(=O)O[C@](Cc1ccccc1)(c1ccccc1)[C@H](C)CN(C)C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,CCC(=O)OC(Cc1ccccc1)(c1ccccc1)C(C)CN(C)C,1.0
Cn1c(=O)c2c(ncn2C)n(C)c1=O,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,Cn1c(=O)c2c(ncn2C)n(C)c1=O,4.0
CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,CCC(C)(C)C(=O)OC1CC(C)C=C2C=CC(C)C(CCC3CC(O)CC(=O)O3)C21,1.0
Clc1c2C(=O)N(c3ccccc3)C([C@@H](Nc3ncnc4[nH]cnc34)C)=Cc2ccc1,,,,,,,,,1.0,CC(Nc1ncnc2[nH]cnc12)c1cc2cccc(Cl)c2c(=O)n1-c1ccccc1,1.0
